date,ety_open_price,bnd_open_price
1950-11-17,19.860000610351562,
1950-11-20,19.93000030517578,
1950-11-21,19.8799991607666,
1950-11-22,20.15999984741211,
1950-11-24,20.31999969482422,
1950-11-27,20.18000030517578,
1950-11-28,19.559999465942383,
1950-11-29,19.3700008392334,
1950-11-30,19.510000228881836,
1950-12-01,19.65999984741211,
1950-12-04,19.0,
1950-12-05,19.309999465942383,
1950-12-06,19.450000762939453,
1950-12-07,19.399999618530273,
1950-12-08,19.399999618530273,
1950-12-11,19.719999313354492,
1950-12-12,19.68000030517578,
1950-12-13,19.670000076293945,
1950-12-14,19.43000030517578,
1950-12-15,19.329999923706055,
1950-12-18,19.850000381469727,
1950-12-19,19.959999084472656,
1950-12-20,19.969999313354492,
1950-12-21,19.979999542236328,
1950-12-22,20.06999969482422,
1950-12-26,19.920000076293945,
1950-12-27,20.299999237060547,
1950-12-28,20.3799991607666,
1950-12-29,20.43000030517578,
1951-01-02,20.770000457763672,
1951-01-03,20.690000534057617,
1951-01-04,20.8700008392334,
1951-01-05,20.8700008392334,
1951-01-08,21.0,
1951-01-09,21.1200008392334,
1951-01-10,20.850000381469727,
1951-01-11,21.190000534057617,
1951-01-12,21.110000610351562,
1951-01-15,21.299999237060547,
1951-01-16,21.459999084472656,
1951-01-17,21.549999237060547,
1951-01-18,21.399999618530273,
1951-01-19,21.360000610351562,
1951-01-22,21.18000030517578,
1951-01-23,21.260000228881836,
1951-01-24,21.15999984741211,
1951-01-25,21.030000686645508,
1951-01-26,21.260000228881836,
1951-01-29,21.670000076293945,
1951-01-30,21.739999771118164,
1951-01-31,21.65999984741211,
1951-02-01,21.770000457763672,
1951-02-02,21.959999084472656,
1951-02-05,22.200000762939453,
1951-02-06,22.1200008392334,
1951-02-07,21.989999771118164,
1951-02-08,22.09000015258789,
1951-02-09,22.170000076293945,
1951-02-13,22.18000030517578,
1951-02-14,22.1200008392334,
1951-02-15,22.0,
1951-02-16,22.1299991607666,
1951-02-19,21.829999923706055,
1951-02-20,21.790000915527344,
1951-02-21,21.860000610351562,
1951-02-23,21.920000076293945,
1951-02-26,21.93000030517578,
1951-02-27,21.760000228881836,
1951-02-28,21.799999237060547,
1951-03-01,21.850000381469727,
1951-03-02,21.93000030517578,
1951-03-05,21.790000915527344,
1951-03-06,21.790000915527344,
1951-03-07,21.860000610351562,
1951-03-08,21.950000762939453,
1951-03-09,21.950000762939453,
1951-03-12,21.700000762939453,
1951-03-13,21.40999984741211,
1951-03-14,21.25,
1951-03-15,21.290000915527344,
1951-03-16,21.639999389648438,
1951-03-19,21.559999465942383,
1951-03-20,21.520000457763672,
1951-03-21,21.639999389648438,
1951-03-22,21.729999542236328,
1951-03-26,21.530000686645508,
1951-03-27,21.510000228881836,
1951-03-28,21.260000228881836,
1951-03-29,21.329999923706055,
1951-03-30,21.479999542236328,
1951-04-02,21.31999969482422,
1951-04-03,21.260000228881836,
1951-04-04,21.399999618530273,
1951-04-05,21.690000534057617,
1951-04-06,21.719999313354492,
1951-04-09,21.68000030517578,
1951-04-10,21.649999618530273,
1951-04-11,21.639999389648438,
1951-04-12,21.829999923706055,
1951-04-13,22.09000015258789,
1951-04-16,22.040000915527344,
1951-04-17,22.09000015258789,
1951-04-18,22.1299991607666,
1951-04-19,22.040000915527344,
1951-04-20,22.040000915527344,
1951-04-23,22.049999237060547,
1951-04-24,21.959999084472656,
1951-04-25,21.969999313354492,
1951-04-26,22.15999984741211,
1951-04-27,22.389999389648438,
1951-04-30,22.43000030517578,
1951-05-01,22.530000686645508,
1951-05-02,22.6200008392334,
1951-05-03,22.809999465942383,
1951-05-04,22.770000457763672,
1951-05-07,22.6299991607666,
1951-05-08,22.610000610351562,
1951-05-09,22.639999389648438,
1951-05-10,22.510000228881836,
1951-05-11,22.329999923706055,
1951-05-14,22.18000030517578,
1951-05-15,21.760000228881836,
1951-05-16,21.690000534057617,
1951-05-17,21.90999984741211,
1951-05-18,21.510000228881836,
1951-05-21,21.459999084472656,
1951-05-22,21.360000610351562,
1951-05-23,21.15999984741211,
1951-05-24,21.049999237060547,
1951-05-25,21.030000686645508,
1951-05-28,21.209999084472656,
1951-05-29,21.350000381469727,
1951-05-31,21.520000457763672,
1951-06-01,21.479999542236328,
1951-06-04,21.239999771118164,
1951-06-05,21.329999923706055,
1951-06-06,21.479999542236328,
1951-06-07,21.559999465942383,
1951-06-08,21.489999771118164,
1951-06-11,21.610000610351562,
1951-06-12,21.520000457763672,
1951-06-13,21.549999237060547,
1951-06-14,21.84000015258789,
1951-06-15,22.040000915527344,
1951-06-18,22.049999237060547,
1951-06-19,22.020000457763672,
1951-06-20,21.90999984741211,
1951-06-21,21.780000686645508,
1951-06-22,21.549999237060547,
1951-06-25,21.290000915527344,
1951-06-26,21.299999237060547,
1951-06-27,21.3700008392334,
1951-06-28,21.100000381469727,
1951-06-29,20.959999084472656,
1951-07-02,21.100000381469727,
1951-07-03,21.229999542236328,
1951-07-05,21.639999389648438,
1951-07-06,21.639999389648438,
1951-07-09,21.729999542236328,
1951-07-10,21.6299991607666,
1951-07-11,21.68000030517578,
1951-07-12,21.799999237060547,
1951-07-13,21.979999542236328,
1951-07-16,21.729999542236328,
1951-07-17,21.920000076293945,
1951-07-18,21.8799991607666,
1951-07-19,21.84000015258789,
1951-07-20,21.8799991607666,
1951-07-23,22.100000381469727,
1951-07-24,22.440000534057617,
1951-07-25,22.31999969482422,
1951-07-26,22.469999313354492,
1951-07-27,22.530000686645508,
1951-07-30,22.6299991607666,
1951-07-31,22.399999618530273,
1951-08-01,22.510000228881836,
1951-08-02,22.81999969482422,
1951-08-03,22.850000381469727,
1951-08-06,23.010000228881836,
1951-08-07,23.030000686645508,
1951-08-08,22.93000030517578,
1951-08-09,22.84000015258789,
1951-08-10,22.790000915527344,
1951-08-13,22.799999237060547,
1951-08-14,22.700000762939453,
1951-08-15,22.790000915527344,
1951-08-16,22.8700008392334,
1951-08-17,22.940000534057617,
1951-08-20,22.93000030517578,
1951-08-21,22.829999923706055,
1951-08-22,22.75,
1951-08-23,22.899999618530273,
1951-08-24,22.8799991607666,
1951-08-27,22.850000381469727,
1951-08-28,22.899999618530273,
1951-08-29,23.079999923706055,
1951-08-30,23.239999771118164,
1951-08-31,23.280000686645508,
1951-09-04,23.280000686645508,
1951-09-05,23.420000076293945,
1951-09-06,23.469999313354492,
1951-09-07,23.530000686645508,
1951-09-10,23.6200008392334,
1951-09-11,23.5,
1951-09-12,23.600000381469727,
1951-09-13,23.709999084472656,
1951-09-14,23.690000534057617,
1951-09-17,23.6200008392334,
1951-09-18,23.59000015258789,
1951-09-19,23.59000015258789,
1951-09-20,23.56999969482422,
1951-09-21,23.399999618530273,
1951-09-24,23.299999237060547,
1951-09-25,23.3799991607666,
1951-09-26,23.399999618530273,
1951-09-27,23.270000457763672,
1951-09-28,23.260000228881836,
1951-10-01,23.469999313354492,
1951-10-02,23.639999389648438,
1951-10-03,23.790000915527344,
1951-10-04,23.719999313354492,
1951-10-05,23.780000686645508,
1951-10-08,23.75,
1951-10-09,23.649999618530273,
1951-10-10,23.610000610351562,
1951-10-11,23.700000762939453,
1951-10-15,23.850000381469727,
1951-10-16,23.770000457763672,
1951-10-17,23.690000534057617,
1951-10-18,23.670000076293945,
1951-10-19,23.31999969482422,
1951-10-22,22.75,
1951-10-23,22.84000015258789,
1951-10-24,23.030000686645508,
1951-10-25,22.959999084472656,
1951-10-26,22.809999465942383,
1951-10-29,22.690000534057617,
1951-10-30,22.65999984741211,
1951-10-31,22.940000534057617,
1951-11-01,23.100000381469727,
1951-11-02,22.93000030517578,
1951-11-05,22.81999969482422,
1951-11-07,22.489999771118164,
1951-11-08,22.469999313354492,
1951-11-09,22.75,
1951-11-13,22.790000915527344,
1951-11-14,22.850000381469727,
1951-11-15,22.84000015258789,
1951-11-16,22.81999969482422,
1951-11-19,22.729999542236328,
1951-11-20,22.68000030517578,
1951-11-21,22.639999389648438,
1951-11-23,22.399999618530273,
1951-11-26,22.43000030517578,
1951-11-27,22.65999984741211,
1951-11-28,22.610000610351562,
1951-11-29,22.670000076293945,
1951-11-30,22.8799991607666,
1951-12-03,23.010000228881836,
1951-12-04,23.139999389648438,
1951-12-05,23.06999969482422,
1951-12-06,23.34000015258789,
1951-12-07,23.3799991607666,
1951-12-10,23.420000076293945,
1951-12-11,23.299999237060547,
1951-12-12,23.3700008392334,
1951-12-13,23.389999389648438,
1951-12-14,23.3700008392334,
1951-12-17,23.40999984741211,
1951-12-18,23.489999771118164,
1951-12-19,23.56999969482422,
1951-12-20,23.56999969482422,
1951-12-21,23.510000228881836,
1951-12-24,23.540000915527344,
1951-12-26,23.440000534057617,
1951-12-27,23.649999618530273,
1951-12-28,23.690000534057617,
1951-12-31,23.770000457763672,
1952-01-02,23.799999237060547,
1952-01-03,23.8799991607666,
1952-01-04,23.920000076293945,
1952-01-07,23.90999984741211,
1952-01-08,23.81999969482422,
1952-01-09,23.739999771118164,
1952-01-10,23.860000610351562,
1952-01-11,23.979999542236328,
1952-01-14,24.15999984741211,
1952-01-15,24.059999465942383,
1952-01-16,24.09000015258789,
1952-01-17,24.200000762939453,
1952-01-18,24.25,
1952-01-21,24.459999084472656,
1952-01-22,24.65999984741211,
1952-01-23,24.540000915527344,
1952-01-24,24.559999465942383,
1952-01-25,24.549999237060547,
1952-01-28,24.610000610351562,
1952-01-29,24.56999969482422,
1952-01-30,24.229999542236328,
1952-01-31,24.139999389648438,
1952-02-01,24.299999237060547,
1952-02-04,24.1200008392334,
1952-02-05,24.110000610351562,
1952-02-06,24.18000030517578,
1952-02-07,24.110000610351562,
1952-02-08,24.239999771118164,
1952-02-11,24.110000610351562,
1952-02-13,23.920000076293945,
1952-02-14,23.8700008392334,
1952-02-15,23.860000610351562,
1952-02-18,23.739999771118164,
1952-02-19,23.360000610351562,
1952-02-20,23.09000015258789,
1952-02-21,23.15999984741211,
1952-02-25,23.229999542236328,
1952-02-26,23.149999618530273,
1952-02-27,23.18000030517578,
1952-02-28,23.290000915527344,
1952-02-29,23.260000228881836,
1952-03-03,23.290000915527344,
1952-03-04,23.68000030517578,
1952-03-05,23.709999084472656,
1952-03-06,23.690000534057617,
1952-03-07,23.719999313354492,
1952-03-10,23.600000381469727,
1952-03-11,23.6200008392334,
1952-03-12,23.729999542236328,
1952-03-13,23.75,
1952-03-14,23.75,
1952-03-17,23.920000076293945,
1952-03-18,23.8700008392334,
1952-03-19,23.81999969482422,
1952-03-20,23.889999389648438,
1952-03-21,23.93000030517578,
1952-03-24,23.93000030517578,
1952-03-25,23.790000915527344,
1952-03-26,23.780000686645508,
1952-03-27,23.989999771118164,
1952-03-28,24.18000030517578,
1952-03-31,24.3700008392334,
1952-04-01,24.18000030517578,
1952-04-02,24.1200008392334,
1952-04-03,24.1200008392334,
1952-04-04,24.020000457763672,
1952-04-07,23.799999237060547,
1952-04-08,23.90999984741211,
1952-04-09,23.940000534057617,
1952-04-10,24.110000610351562,
1952-04-14,23.950000762939453,
1952-04-15,23.649999618530273,
1952-04-16,23.579999923706055,
1952-04-17,23.40999984741211,
1952-04-18,23.5,
1952-04-21,23.690000534057617,
1952-04-22,23.579999923706055,
1952-04-23,23.479999542236328,
1952-04-24,23.43000030517578,
1952-04-25,23.540000915527344,
1952-04-28,23.549999237060547,
1952-04-29,23.489999771118164,
1952-04-30,23.31999969482422,
1952-05-01,23.170000076293945,
1952-05-02,23.559999465942383,
1952-05-05,23.65999984741211,
1952-05-06,23.670000076293945,
1952-05-07,23.809999465942383,
1952-05-08,23.860000610351562,
1952-05-09,23.84000015258789,
1952-05-12,23.75,
1952-05-13,23.780000686645508,
1952-05-14,23.68000030517578,
1952-05-15,23.600000381469727,
1952-05-16,23.559999465942383,
1952-05-19,23.610000610351562,
1952-05-20,23.739999771118164,
1952-05-21,23.780000686645508,
1952-05-22,23.90999984741211,
1952-05-23,23.889999389648438,
1952-05-26,23.940000534057617,
1952-05-27,23.8799991607666,
1952-05-28,23.84000015258789,
1952-05-29,23.860000610351562,
1952-06-02,23.799999237060547,
1952-06-03,23.780000686645508,
1952-06-04,23.950000762939453,
1952-06-05,24.100000381469727,
1952-06-06,24.260000228881836,
1952-06-09,24.3700008392334,
1952-06-10,24.229999542236328,
1952-06-11,24.309999465942383,
1952-06-12,24.309999465942383,
1952-06-13,24.3700008392334,
1952-06-16,24.299999237060547,
1952-06-17,24.329999923706055,
1952-06-18,24.43000030517578,
1952-06-19,24.510000228881836,
1952-06-20,24.59000015258789,
1952-06-23,24.559999465942383,
1952-06-24,24.600000381469727,
1952-06-25,24.65999984741211,
1952-06-26,24.75,
1952-06-27,24.829999923706055,
1952-06-30,24.959999084472656,
1952-07-01,25.1200008392334,
1952-07-02,25.059999465942383,
1952-07-03,25.049999237060547,
1952-07-07,24.969999313354492,
1952-07-08,24.959999084472656,
1952-07-09,24.860000610351562,
1952-07-10,24.809999465942383,
1952-07-11,24.979999542236328,
1952-07-14,25.030000686645508,
1952-07-15,25.15999984741211,
1952-07-16,25.15999984741211,
1952-07-17,25.049999237060547,
1952-07-18,24.850000381469727,
1952-07-21,24.950000762939453,
1952-07-22,25.0,
1952-07-23,25.110000610351562,
1952-07-24,25.239999771118164,
1952-07-25,25.15999984741211,
1952-07-28,25.200000762939453,
1952-07-29,25.260000228881836,
1952-07-30,25.3700008392334,
1952-07-31,25.399999618530273,
1952-08-01,25.450000762939453,
1952-08-04,25.43000030517578,
1952-08-05,25.459999084472656,
1952-08-06,25.440000534057617,
1952-08-07,25.520000457763672,
1952-08-08,25.549999237060547,
1952-08-11,25.520000457763672,
1952-08-12,25.309999465942383,
1952-08-13,25.280000686645508,
1952-08-14,25.280000686645508,
1952-08-15,25.200000762939453,
1952-08-18,24.940000534057617,
1952-08-19,24.889999389648438,
1952-08-20,24.950000762939453,
1952-08-21,24.979999542236328,
1952-08-22,24.989999771118164,
1952-08-25,24.8700008392334,
1952-08-26,24.829999923706055,
1952-08-27,24.940000534057617,
1952-08-28,24.969999313354492,
1952-08-29,25.030000686645508,
1952-09-02,25.149999618530273,
1952-09-03,25.25,
1952-09-04,25.239999771118164,
1952-09-05,25.209999084472656,
1952-09-08,25.110000610351562,
1952-09-09,24.860000610351562,
1952-09-10,24.690000534057617,
1952-09-11,24.719999313354492,
1952-09-12,24.709999084472656,
1952-09-15,24.450000762939453,
1952-09-16,24.530000686645508,
1952-09-17,24.579999923706055,
1952-09-18,24.510000228881836,
1952-09-19,24.56999969482422,
1952-09-22,24.59000015258789,
1952-09-23,24.700000762939453,
1952-09-24,24.790000915527344,
1952-09-25,24.809999465942383,
1952-09-26,24.729999542236328,
1952-09-29,24.68000030517578,
1952-09-30,24.540000915527344,
1952-10-01,24.479999542236328,
1952-10-02,24.520000457763672,
1952-10-03,24.5,
1952-10-06,24.440000534057617,
1952-10-07,24.399999618530273,
1952-10-08,24.579999923706055,
1952-10-09,24.56999969482422,
1952-10-10,24.549999237060547,
1952-10-14,24.479999542236328,
1952-10-15,24.059999465942383,
1952-10-16,23.90999984741211,
1952-10-17,24.200000762939453,
1952-10-20,24.1299991607666,
1952-10-21,24.06999969482422,
1952-10-22,23.799999237060547,
1952-10-23,23.8700008392334,
1952-10-24,24.030000686645508,
1952-10-27,24.09000015258789,
1952-10-28,24.1299991607666,
1952-10-29,24.149999618530273,
1952-10-30,24.149999618530273,
1952-10-31,24.520000457763672,
1952-11-03,24.600000381469727,
1952-11-05,24.670000076293945,
1952-11-06,24.770000457763672,
1952-11-07,24.780000686645508,
1952-11-10,24.770000457763672,
1952-11-12,24.649999618530273,
1952-11-13,24.709999084472656,
1952-11-14,24.75,
1952-11-17,24.799999237060547,
1952-11-18,25.15999984741211,
1952-11-19,25.329999923706055,
1952-11-20,25.280000686645508,
1952-11-21,25.270000457763672,
1952-11-24,25.420000076293945,
1952-11-25,25.360000610351562,
1952-11-26,25.520000457763672,
1952-11-28,25.65999984741211,
1952-12-01,25.68000030517578,
1952-12-02,25.739999771118164,
1952-12-03,25.709999084472656,
1952-12-04,25.610000610351562,
1952-12-05,25.6200008392334,
1952-12-08,25.760000228881836,
1952-12-09,25.93000030517578,
1952-12-10,25.979999542236328,
1952-12-11,25.959999084472656,
1952-12-12,26.040000915527344,
1952-12-15,26.040000915527344,
1952-12-16,26.06999969482422,
1952-12-17,26.040000915527344,
1952-12-18,26.030000686645508,
1952-12-19,26.149999618530273,
1952-12-22,26.299999237060547,
1952-12-23,26.190000534057617,
1952-12-24,26.209999084472656,
1952-12-26,26.25,
1952-12-29,26.399999618530273,
1952-12-30,26.59000015258789,
1952-12-31,26.56999969482422,
1953-01-02,26.540000915527344,
1953-01-05,26.65999984741211,
1953-01-06,26.479999542236328,
1953-01-07,26.3700008392334,
1953-01-08,26.329999923706055,
1953-01-09,26.079999923706055,
1953-01-12,25.860000610351562,
1953-01-13,26.020000457763672,
1953-01-14,26.079999923706055,
1953-01-15,26.1299991607666,
1953-01-16,26.020000457763672,
1953-01-19,26.010000228881836,
1953-01-20,26.139999389648438,
1953-01-21,26.09000015258789,
1953-01-22,26.1200008392334,
1953-01-23,26.06999969482422,
1953-01-26,26.020000457763672,
1953-01-27,26.049999237060547,
1953-01-28,26.1299991607666,
1953-01-29,26.200000762939453,
1953-01-30,26.3799991607666,
1953-02-02,26.510000228881836,
1953-02-03,26.540000915527344,
1953-02-04,26.420000076293945,
1953-02-05,26.149999618530273,
1953-02-06,26.510000228881836,
1953-02-09,25.690000534057617,
1953-02-10,25.6200008392334,
1953-02-11,25.639999389648438,
1953-02-13,25.739999771118164,
1953-02-16,25.649999618530273,
1953-02-17,25.5,
1953-02-18,25.479999542236328,
1953-02-19,25.56999969482422,
1953-02-20,25.6299991607666,
1953-02-24,25.75,
1953-02-25,25.90999984741211,
1953-02-26,25.950000762939453,
1953-02-27,25.899999618530273,
1953-03-02,25.93000030517578,
1953-03-03,26.0,
1953-03-04,25.780000686645508,
1953-03-05,25.790000915527344,
1953-03-06,25.84000015258789,
1953-03-09,25.829999923706055,
1953-03-10,25.90999984741211,
1953-03-11,26.1200008392334,
1953-03-12,26.1299991607666,
1953-03-13,26.18000030517578,
1953-03-16,26.219999313354492,
1953-03-17,26.329999923706055,
1953-03-18,26.239999771118164,
1953-03-19,26.219999313354492,
1953-03-20,26.18000030517578,
1953-03-23,26.020000457763672,
1953-03-24,26.170000076293945,
1953-03-25,26.100000381469727,
1953-03-26,25.950000762939453,
1953-03-27,25.989999771118164,
1953-03-30,25.610000610351562,
1953-03-31,25.290000915527344,
1953-04-01,25.25,
1953-04-02,25.229999542236328,
1953-04-06,24.610000610351562,
1953-04-07,24.709999084472656,
1953-04-08,24.93000030517578,
1953-04-09,24.8799991607666,
1953-04-10,24.81999969482422,
1953-04-13,24.770000457763672,
1953-04-14,24.860000610351562,
1953-04-15,24.959999084472656,
1953-04-16,24.90999984741211,
1953-04-17,24.6200008392334,
1953-04-20,24.729999542236328,
1953-04-21,24.670000076293945,
1953-04-22,24.459999084472656,
1953-04-23,24.190000534057617,
1953-04-24,24.200000762939453,
1953-04-27,24.34000015258789,
1953-04-28,24.520000457763672,
1953-04-29,24.68000030517578,
1953-04-30,24.6200008392334,
1953-05-01,24.729999542236328,
1953-05-04,25.0,
1953-05-05,25.030000686645508,
1953-05-06,25.0,
1953-05-07,24.899999618530273,
1953-05-08,24.899999618530273,
1953-05-11,24.90999984741211,
1953-05-12,24.739999771118164,
1953-05-13,24.709999084472656,
1953-05-14,24.850000381469727,
1953-05-15,24.84000015258789,
1953-05-18,24.75,
1953-05-19,24.700000762939453,
1953-05-20,24.93000030517578,
1953-05-21,25.059999465942383,
1953-05-22,25.030000686645508,
1953-05-25,24.989999771118164,
1953-05-26,24.8700008392334,
1953-05-27,24.639999389648438,
1953-05-28,24.459999084472656,
1953-05-29,24.540000915527344,
1953-06-01,24.149999618530273,
1953-06-02,24.219999313354492,
1953-06-03,24.18000030517578,
1953-06-04,24.030000686645508,
1953-06-05,24.09000015258789,
1953-06-08,24.010000228881836,
1953-06-09,23.600000381469727,
1953-06-10,23.540000915527344,
1953-06-11,23.75,
1953-06-12,23.81999969482422,
1953-06-15,23.6200008392334,
1953-06-16,23.549999237060547,
1953-06-17,23.850000381469727,
1953-06-18,23.84000015258789,
1953-06-19,23.84000015258789,
1953-06-22,23.959999084472656,
1953-06-23,24.1200008392334,
1953-06-24,24.09000015258789,
1953-06-25,24.190000534057617,
1953-06-26,24.209999084472656,
1953-06-29,24.139999389648438,
1953-06-30,24.139999389648438,
1953-07-01,24.239999771118164,
1953-07-02,24.309999465942383,
1953-07-03,24.360000610351562,
1953-07-06,24.3799991607666,
1953-07-07,24.510000228881836,
1953-07-08,24.5,
1953-07-09,24.43000030517578,
1953-07-10,24.40999984741211,
1953-07-13,24.170000076293945,
